Label,Area,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Scale+AF8-um,Scale+AF8-px
2022011428.jpg+AF8-converted.tif:0520+AC0-0812,151120,738.553099361,260.525560270,0.790530381,728.134602941,1,448,516,1.101706115,261.743688741,1000,230
2022011429.jpg+AF8-converted.tif:0604+AC0-0820,155269,756.835835679,261.212037739,179.153635109,734.068116730,1,453,605,0.780548160,255.169804177,1000,230
2022011430.jpg+AF8-converted.tif:0559+AC0-0920,145148,735.857282490,251.146761521,179.361362924,719.011126479,1,561,548,179.681250690,251.000000000,1000,230
2022011431.jpg+AF8-converted.tif:0576+AC0-0828,147368,711.978114798,263.540074237,178.663227084,700.686092341,1,478,570,177.464272323,263.326249692,1000,230
2022012101.jpg+AF8-converted.tif:0475+AC0-0900,77730,533.755682790,185.419870932,177.087574528,524.549330378,1,638,469,177.377598539,185.824035751,1000,230
2022012102.jpg+AF8-converted.tif:0528+AC0-0947,81752,539.961766582,192.772684481,178.180172739,531.304997153,1,682,522,178.058513609,193.865262967,1000,230
2022012103.jpg+AF8-converted.tif:0625+AC0-0911,74583,504.311676461,188.300270244,1.141962212,493.036509804,1,665,621,0.697277293,188.000000000,1000,230
2022012104.jpg+AF8-converted.tif:0562+AC0-0895,82246,525.995083035,199.087145439,178.119373644,520.216301167,1,635,559,178.347695322,200.344407795,1000,230
2022012105.tif+AF8-converted.tif:0540+AC0-0801,72937,509.245671098,182.360455758,176.601498827,498.786527484,1,552,536,176.781938716,181.111505475,1000,230
2022012106.tif+AF8-converted.tif:0588+AC0-0898,98353,559.405608090,223.857121081,178.223337063,561.257516653,1,618,581,178.264295411,227.041318818,1000,230
2022012107.tif+AF8-converted.tif:0612+AC0-0807,70958,485.498680023,186.090169413,178.416887950,479.126288154,1,568,612,178.684461758,188.905612653,1000,230
2022012108.tif+AF8-converted.tif:0553+AC0-0867,67717,470.361498016,183.305739552,178.384293806,461.313342534,1,637,536,177.888097406,183.101988886,1000,230
2022012109.tif+AF8-converted.tif:0571+AC0-0872,74481,500.336424437,189.536779454,1.315767294,500.440805690,1,622,573,2.405009259,192.000000000,1000,230
2022012110.tif+AF8-converted.tif:0534+AC0-0881,75571,501.572936277,191.836478159,179.651287262,495.025251881,1,634,539,0.578725566,193.832794859,1000,230
2022012111.tif+AF8-converted.tif:0570+AC0-0797,79958,510.976705589,199.237433731,179.286579367,504.223164878,1,545,564,178.295271681,201.000000000,1000,230
2022012112.tif+AF8-converted.tif:0563+AC0-0859,84095,540.298182375,198.174050936,1.328609147,534.093624751,1,592,563,1.072829276,197.552621386,1000,230
2022012113.tif+AF8-converted.tif:0602+AC0-0837,94388,615.208235901,195.346107440,178.894971383,606.238401951,1,534,585,178.393114084,199.831040701,1000,230
2022012114.tif+AF8-converted.tif:0573+AC0-0850,105915,628.548820081,214.550027098,179.108150586,617.065636703,1,542,582,179.164302354,216.000000000,1000,230
2022012115.tif+AF8-converted.tif:0501+AC0-0740,100170,613.167388990,208.002590298,2.251680788,607.514608878,1,437,505,2.358460276,212.797444766,1000,230
2022012116.tif+AF8-converted.tif:0606+AC0-0911,114455,690.495836235,211.049255398,0.100618839,682.011730104,1,570,606,179.663958226,217.759013487,1000,230
2022012701.jpg+AF8-converted.tif:0575+AC0-0817,103271,624.297334777,210.618744786,179.151663671,620.080639917,1,507,574,179.075954647,213.433374818,1000,230
2022012702.jpg+AF8-converted.tif:0582+AC0-0833,121683,685.931361997,225.870423931,0.610896347,678.124619816,1,494,589,1.098457042,229.723769976,1000,230
2022012703.jpg+AF8-converted.tif:0601+AC0-0819,114752,670.285062455,217.977085305,179.557971752,670.018656457,1,484,615,179.572427493,221.366990475,1000,230
2022012704.jpg+AF8-converted.tif:0570+AC0-0842,126237,684.943403186,234.661637241,179.419165928,681.088834147,1,502,562,179.074597988,236.639742016,1000,230
2022012705.jpg+AF8-converted.tif:0559+AC0-0826,97139,603.878281135,204.811499270,179.373566670,601.053242234,1,526,556,179.237372435,209.308152858,1000,230
2022012715.jpg+AF8-converted.tif:0547+AC0-0784,75398,509.663163213,188.359140160,176.617580417,503.835290546,1,533,542,176.700317604,191.024394980,1000,230
2022012716.jpg+AF8-converted.tif:0151+AC0-0539,83516,624.887660173,170.167984736,15.471596729,609.331601019,1,246,239,15.906647634,173.834546502,1000,230
2022012717.jpg+AF8-converted.tif:0589+AC0-0791,72420,499.473678607,184.610344407,1.989443066,490.449793557,1,546,594,2.454031675,184.890109880,1000,230
2022012718.jpg+AF8-converted.tif:0565+AC0-0839,79740,507.063605159,200.227585384,1.202016401,498.169649818,1,590,570,1.495333361,201.000000000,1000,230
2022012719.jpg+AF8-converted.tif:0531+AC0-0920,68466,487.254009955,178.907955376,0.157700037,478.009414133,1,681,529,0.359592221,178.847999123,1000,230
2022012726.jpg+AF8-converted.tif:0580+AC0-0944,92838,548.127478834,215.652411927,178.747551805,548.205253532,1,670,573,178.432076373,220.221698759,1000,230
2022012727.jpg+AF8-converted.tif:0594+AC0-0896,103208,568.681147574,231.075898144,0.668015753,569.021967941,1,612,596,0.503464893,232.306669727,1000,230
2022012728.jpg+AF8-converted.tif:0540+AC0-0814,82592,502.202350293,209.396472194,1.596116342,506.193638838,1,561,549,1.584854393,214.000000000,1000,230
2022012729.jpg+AF8-converted.tif:0503+AC0-0896,82625,502.784586264,209.237554726,177.194225480,502.573377727,1,645,494,177.262843695,215.027536804,1000,230
2022012730.jpg+AF8-converted.tif:0586+AC0-0884,121039,609.647225242,252.788227149,178.071591722,614.325646543,1,577,581,178.134347608,258.000000000,1000,230
2022012801.jpg+AF8-converted.tif:0605+AC0-0812,131283,654.078370084,255.557613272,2.205088400,654.047398894,1,486,621,3.243000744,262.840441259,1000,230
2022012802.jpg+AF8-converted.tif:0567+AC0-0866,91330,542.600738016,214.310374965,3.253820387,541.447135000,1,596,573,2.328674702,214.890856018,1000,230
2022012803.jpg+AF8-converted.tif:0620+AC0-0834,133155,658.260850915,257.554754082,178.851323891,663.061083159,1,503,614,179.222277006,261.000000000,1000,230
2022012804.jpg+AF8-converted.tif:0569+AC0-0834,132493,665.495053336,253.488476218,1.068278185,672.268547531,1,498,575,1.619538491,256.363879779,1000,230
2022012805.jpg+AF8-converted.tif:0536+AC0-0906,106517,653.718578753,207.461836017,1.582443918,648.173587861,1,582,543,1.326054377,210.992068432,1000,230
2022012806.jpg+AF8-converted.tif:0582+AC0-0843,120631,703.478515447,218.332409801,178.759215574,697.347115861,1,495,576,178.192125115,221.000000000,1000,230
2022012807.jpg+AF8-converted.tif:0563+AC0-0783,131100,725.121915419,230.198123606,2.118366388,719.667979001,1,424,593,2.468803606,230.571940040,1000,230
2022012808.jpg+AF8-converted.tif:0607+AC0-0881,109604,663.273637705,210.399055726,179.881931217,659.048556633,1,552,616,0.695513993,214.426575073,1000,230
2022012809.jpg+AF8-converted.tif:0613+AC0-0797,132253,728.431726180,231.167511598,0.892075808,725.068962237,1,435,607,0.790236502,237.709065877,1000,230
2022012810.jpg+AF8-converted.tif:0539+AC0-0846,145584,752.788498882,246.235571022,2.220545218,748.561954684,1,472,559,2.220248450,249.000000000,1000,230
2022012811.jpg+AF8-converted.tif:0567+AC0-0869,107718,649.470911425,211.173148585,1.806278135,645.077514722,1,547,564,0.888235495,212.632864137,1000,230
2022012812.jpg+AF8-converted.tif:0557+AC0-0853,109069,652.347007060,212.878977602,178.624154659,646.309523371,1,530,538,178.226703284,216.000000000,1000,230
2022012813.jpg+AF8-converted.tif:0523+AC0-0844,108436,651.935522871,211.777082900,0.032925771,646.027863176,1,521,532,0.532143641,214.893195805,1000,230
2022012814.jpg+AF8-converted.tif:0600+AC0-0311,176198,921.969883185,243.329272891,75.891693503,1253.010774096,1,173,1197,72.345914512,408.533374588,1000,230
2022012815.jpg+AF8-converted.tif:0541+AC0-0855,81699,507.212576591,205.086392503,1.641727253,505.395884431,1,603,542,2.267954536,205.705471907,1000,230
2022012816.jpg+AF8-converted.tif:0571+AC0-0903,89627,532.070710350,214.476456712,178.944300398,529.241910661,1,639,568,178.267574515,215.277440383,1000,230
2022020201.jpg+AF8-converted.tif:0578+AC0-0822,203387,875.164037696,295.899237321,178.748738810,867.220848458,1,389,552,176.959432726,293.650322898,1000,230
2022020202.jpg+AF8-converted.tif:0509+AC0-0758,140944,787.611082578,227.847827897,179.516973811,776.031571523,1,370,513,179.483170646,228.000000000,1000,230
2022020203.jpg+AF8-converted.tif:0551+AC0-0810,153472,771.007740780,253.443135619,179.706504804,767.041719856,1,427,552,179.402412496,255.000000000,1000,230
2022020204.jpg+AF8-converted.tif:0590+AC0-0848,139016,742.582808406,238.358155545,0.602825950,737.010854737,1,480,579,179.689035458,240.000000000,1000,230
2022020205.jpg+AF8-converted.tif:0575+AC0-0852,157531,792.236290136,253.175348339,177.772493246,790.427732307,1,457,567,178.114996507,258.654984440,1000,230
2022020206.jpg+AF8-converted.tif:0594+AC0-0899,137610,740.315401456,236.670064416,1.371210915,733.115270609,1,533,598,1.016053279,237.651854191,1000,230
2022020207.jpg+AF8-converted.tif:0635+AC0-0906,146300,762.290815765,244.362048633,179.976918199,758.005936652,1,527,627,179.773236885,247.000000000,1000,230
2022020208.jpg+AF8-converted.tif:0561+AC0-0815,138578,757.554718358,232.911214668,1.149270804,748.384927694,1,441,569,1.837736790,232.822095002,1000,230
2022020209.jpg+AF8-converted.tif:0616+AC0-0839,127309,711.156208453,227.931432327,2.114954453,703.344154735,1,488,631,1.792455052,228.896955624,1000,230
2022020210.jpg+AF8-converted.tif:0596+AC0-0898,147403,762.638138548,246.092241033,178.924690462,754.191620213,1,521,595,178.708404170,247.000000000,1000,230
2022020211.jpg+AF8-converted.tif:0605+AC0-0838,127712,714.452662427,227.597960353,177.810864146,708.441246682,1,484,600,177.977684171,227.591352723,1000,230
2022020212.jpg+AF8-converted.tif:0554+AC0-0978,112584,669.565707710,214.088623796,179.919352728,661.127824252,1,648,545,178.873299363,213.998385824,1000,230
2022020213.jpg+AF8-converted.tif:0575+AC0-0929,111477,676.326652452,209.864455606,178.221036523,670.329023689,1,594,574,178.204749866,214.000000000,1000,230
2022020214.jpg+AF8-converted.tif:0592+AC0-0920,119041,703.539318376,215.436017129,179.039567626,695.025898798,1,573,594,179.505372465,217.000000000,1000,230
2022020216.jpg+AF8-converted.tif:0616+AC0-0850,113611,683.451056014,211.652343857,179.001004024,671.167639268,1,515,612,178.719383647,213.000000000,1000,230
2022020217.jpg+AF8-converted.tif:0585+AC0-0940,113699,688.234747844,210.344019174,179.510827581,680.026470073,1,600,592,179.494462124,212.000000000,1000,230
2022020218.jpg+AF8-converted.tif:0592+AC0-0822,117749,703.161337564,213.212352762,178.473240181,696.121397459,1,474,579,178.929944637,219.049707111,1000,230
2022020219.jpg+AF8-converted.tif:0586+AC0-0878,121783,699.248991091,221.750668863,178.785111915,683.006588548,1,537,582,0.251663592,221.000000000,1000,230
2022020220.jpg+AF8-converted.tif:0579+AC0-0825,118329,685.857995705,219.668157304,0.274451590,679.006627361,1,486,594,179.746853873,223.051834150,1000,230
2022020801.jpg+AF8-converted.tif:0584+AC0-0816,178133,840.724048082,269.774583396,0.963006942,809.533816465,1,412,609,4.534412774,272.000000000,1000,230
2022020802.jpg+AF8-converted.tif:0540+AC0-0801,240571,945.565500736,323.937908350,0.558660459,925.576577059,1,339,577,3.344650318,327.000000000,1000,230
2022020803.jpg+AF8-converted.tif:0566+AC0-0815,239275,922.239559272,330.341925808,0.456272389,916.066045654,1,357,556,0.688016682,333.022447591,1000,230
2022020804.jpg+AF8-converted.tif:0556+AC0-0877,120640,677.211071048,226.817937927,179.689772224,672.011904656,1,541,558,0.341042279,228.803849353,1000,230
2022020805.jpg+AF8-converted.tif:0552+AC0-0816,134039,731.326911936,233.361787391,0.385572173,718.011141975,1,457,571,0.319193241,232.778785772,1000,230
2022020806.jpg+AF8-converted.tif:0523+AC0-0800,129693,715.113672897,230.914695850,179.508807019,706.085688851,1,447,552,179.107361782,229.177206697,1000,230
2022020807.jpg+AF8-converted.tif:0548+AC0-0902,213917,1031.789662195,263.975879649,1.096125923,995.314020799,1,405,555,1.439289628,261.039035440,1000,230
2022020808.jpg+AF8-converted.tif:0604+AC0-0921,195074,1001.538011818,247.994512459,179.251535777,962.565841904,1,440,592,178.035322654,241.975388472,1000,230
2022020809.jpg+AF8-converted.tif:0581+AC0-0867,190507,985.823691863,246.049114006,178.650785981,946.330280610,1,394,557,178.486193265,257.928086980,1000,230
2022020812.jpg+AF8-converted.tif:0556+AC0-0780,193890,995.304988475,248.032932807,179.787486165,951.231832941,1,305,548,178.734999097,240.600300914,1000,230
2022020813.jpg+AF8-converted.tif:0566+AC0-0808,201358,981.415455249,261.231843128,178.877193234,954.088570312,1,331,576,179.219288223,263.591152982,1000,230
2022020814.jpg+AF8-converted.tif:0534+AC0-0800,218453,1036.163941049,268.435319207,177.844434260,999.968499504,1,301,496,177.478092052,263.215056612,1000,230
2022020815.jpg+AF8-converted.tif:0566+AC0-0831,203524,1004.388283011,258.002616603,178.855450183,976.439450248,1,344,520,176.888522479,259.714344861,1000,230
2022020816.jpg+AF8-converted.tif:0548+AC0-0824,198997,982.995761498,257.753756026,0.830387634,951.590773389,1,349,596,3.313425400,253.174470237,1000,230
2022020817.jpg+AF8-converted.tif:0536+AC0-0769,190636,958.409763061,253.258369442,179.224100722,922.008676749,1,308,528,0.248570152,248.517124837,1000,230
2022020818.jpg+AF8-converted.tif:0568+AC0-0827,237537,1080.957891610,279.790271282,0.506831675,1046.552435380,1,304,604,1.861731222,280.433565108,1000,230
2022021101.jpg+AF8-converted.tif:0572+AC0-0770,267920,953.219736131,357.867473674,176.387637548,963.687189912,1,289,562,176.609100215,355.512175030,1000,230
2022021102.jpg+AF8-converted.tif:0600+AC0-0811,284995,951.565315433,381.336833286,1.955525167,965.747896710,1,329,626,2.255041753,385.474475358,1000,230
2022021103.jpg+AF8-converted.tif:0586+AC0-0743,275383,956.620748646,366.528246480,178.943197524,970.322111466,1,258,552,178.523631490,366.734249691,1000,230
2022021104.jpg+AF8-converted.tif:0611+AC0-0794,236746,876.436367096,343.931836440,178.397072927,891.439846540,1,349,592,178.200051589,346.290876731,1000,230
2022021105.jpg+AF8-converted.tif:0549+AC0-0800,283758,939.294290565,384.641863965,0.290209294,954.440673903,1,323,558,1.741159425,389.000000000,1000,230
2022021106.jpg+AF8-converted.tif:0561+AC0-0830,291456,953.775404096,389.078291552,0.525750036,973.115614919,1,344,570,0.883215434,389.000000000,1000,230
2022021107.jpg+AF8-converted.tif:0538+AC0-0917,284779,948.395560740,382.321363912,179.859581981,964.530974101,1,435,574,1.901236465,382.000000000,1000,230
2022021108.jpg+AF8-converted.tif:0568+AC0-0839,72879,564.706609646,164.319707253,0.464552565,547.091400042,1,566,582,1.047338168,163.889844954,1000,230
2022021109.jpg+AF8-converted.tif:0596+AC0-0837,126457,781.241979197,206.094983879,0.695900041,746.452945603,1,464,602,1.996095886,204.000000000,1000,230
2022021110.jpg+AF8-converted.tif:0572+AC0-0831,125377,693.345661789,230.238628721,178.159801490,674.667325428,1,494,551,177.451424921,227.816336894,1000,230
2022021111.jpg+AF8-converted.tif:0548+AC0-0838,107509,628.503196146,217.794771855,3.397743937,614.263786984,1,531,547,1.679199894,214.557352424,1000,230
2022021112.jpg+AF8-converted.tif:0574+AC0-0788,132690,723.066851652,233.652192470,0.105336956,711.056959744,1,433,561,179.274775701,234.482622316,1000,230
2022021119.jpg+AF8-converted.tif:0598+AC0-0814,120540,653.816369133,234.739143846,0.603664145,640.175757117,1,494,606,1.342624027,233.875988458,1000,230
2022021120.jpg+AF8-converted.tif:0569+AC0-0872,140068,727.230107127,245.232031518,0.828220161,716.136858429,1,514,573,178.879834202,246.371757559,1000,230
2022021121.jpg+AF8-converted.tif:0539+AC0-0969,117124,660.033168776,225.938506566,179.105047803,650.277633015,1,644,533,178.325677051,227.000000000,1000,230
2022021122.jpg+AF8-converted.tif:0602+AC0-0797,115512,646.400869360,227.528230952,1.111041335,632.382795465,1,481,617,1.993668325,224.000000000,1000,230
2022021123.jpg+AF8-converted.tif:0598+AC0-0788,118628,654.672777260,230.713519730,0.044388937,644.131197816,1,466,589,178.843565238,229.000000000,1000,230
2022021124.jpg+AF8-converted.tif:0582+AC0-0862,147600,725.537670746,259.021914892,0.147437308,716.252050608,1,504,589,1.520062000,259.000000000,1000,230
2022021125.jpg+AF8-converted.tif:0534+AC0-0778,140822,718.438308417,249.569290874,0.450112349,706.017705160,1,425,534,179.594229309,249.000000000,1000,230
2022021128.jpg+AF8-converted.tif:0546+AC0-0878,113179,628.085172116,229.433816990,0.393547278,624.115373949,1,566,544,178.898293885,231.534846155,1000,230
2022021129.jpg+AF8-converted.tif:0579+AC0-0792,131173,677.896350858,246.371957291,178.974037528,668.242470964,1,458,581,178.456475258,247.000000000,1000,230
2022021130.jpg+AF8-converted.tif:0583+AC0-0826,110082,634.826155008,220.786044270,177.707251039,627.581070460,1,513,568,177.534241005,221.000000000,1000,230
2022021131.jpg+AF8-converted.tif:0634+AC0-0871,136630,691.446672380,251.592387303,179.980306350,678.238895965,1,532,624,178.479230339,249.236025268,1000,230
2022021827.jpg+AF8-converted.tif:0551+AC0-0786,136210,743.997567035,233.102856881,1.218490813,737.173656610,1,418,557,1.243675023,237.901053776,1000,230
2022021828.jpg+AF8-converted.tif:0579+AC0-0891,136952,737.513793697,236.433140127,2.258805697,728.577380928,1,527,593,2.281180708,237.313776109,1000,230
2022021829.jpg+AF8-converted.tif:0633+AC0-0837,131004,715.175530111,233.228719798,3.147823023,703.821710378,1,486,660,2.768904321,232.322509221,1000,230
2022021830.jpg+AF8-converted.tif:0617+AC0-0922,135805,745.054452114,232.080079358,0.546144911,733.024556205,1,556,600,179.531013643,230.601307598,1000,230
2022021831.jpg+AF8-converted.tif:0564+AC0-0878,127935,711.300738872,229.005668424,178.861633296,708.101687613,1,524,565,179.028978069,233.000000000,1000,230
